2.69300791637142	0.08646204816802128	0.9511528277841932	-4.6433521915293845	-2.353753153346015	-3.189073739235828	-3.814325931416511	-0.9886150926490549	-4.385374182372015	2.5648465573524635	2.7797558692621673
2.785772685413131	0.22869991844660414	-1.4318951811471579	-2.152510855685572	-4.187464080167862	-4.095409836087463	-3.670134612427634	-0.39147921098106775	-4.17731890802887	2.4811262389813415	2.501869060071908
2.8233692166730444	-0.17026565691071857	-4.249635200121784	-3.4242623566609183	-1.267906942043228	-2.8082786619897186	-0.9092547331643295	-0.12686809025590567	-3.5985372067557564	2.4919249540742494	2.451115870666439
2.77459729103116	0.22353239197287744	-1.3944711515336436	-2.0809630957125305	-4.820510957983936	-4.121828220758084	-2.3212559587746786	-3.740023361447851	-4.7928136633464	2.4377522608761666	2.457458754727805
2.898575250618046	-0.1938461926028886	-2.1791555084343175	-2.761950675852866	-1.001706924782473	-4.817677474467628	-1.0685962158167952	0.48917140068488235	-3.249883038642661	2.42505479090949	2.3464751538343243
2.9593240723285623	-0.015484684568431311	0.6748210821985131	-5.0	-2.6407546340471852	-2.569932345031352	-0.6518356060914574	-1.9236083183176618	-4.75628134282644	2.5738089817213616	2.413287650224599
2.9483304703245468	0.09518822056038961	-0.23391107764838265	-2.459953752961535	-1.754490957452479	-2.163895882678239	-1.11699999397447	0.6049498605497263	-4.343110082747952	2.537452688580181	2.0289852480569097
2.786198511122982	-0.31119490803448474	-1.327281555433049	-4.109422285416847	-4.1400158375692575	-2.068476607555613	-1.227972402088325	-1.6698030648116882	-3.993072894434112	2.3859716052515108	2.5001833995384404
2.8471376624239633	0.040373175118932805	-2.609387543517026	-2.1721995132516008	-3.9466483113460256	-1.9508757884710977	-1.4006405843578298	-1.0723632338478881	-4.216403765605163	2.3882552827482253	1.7482190870220446
2.7937146542519007	-0.1588687124836702	0.4492405346517379	-4.981114000032403	-1.5891942220879198	-4.478107465385013	-3.7825439985747766	-1.6172269109078166	-4.993786923041059	2.4373774696265174	2.814825883080332
